Year,Region Name,Region Code,AG.LND.AGRI.K2,AG.LND.TOTL.K2,AG.SRF.TOTL.K2,EG.ELC.COAL.ZS,EG.ELC.FOSL.ZS,EG.ELC.HYRO.ZS,EG.ELC.NGAS.ZS,EG.ELC.NUCL.ZS,EG.ELC.PETR.ZS,EG.ELC.RNEW.ZS,EG.ELC.RNWX.KH,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,EG.GDP.PUSE.KO.PP,EG.USE.COMM.CL.ZS,EG.USE.COMM.FO.ZS,EG.USE.ELEC.KH.PC,EN.ATM.CO2E.GF.KT,EN.ATM.CO2E.GF.ZS,EN.ATM.CO2E.KT,EN.ATM.CO2E.LF.KT,EN.ATM.CO2E.LF.ZS,EN.ATM.CO2E.PC,EN.ATM.CO2E.PP.GD,EN.ATM.CO2E.SF.KT,EN.ATM.CO2E.SF.ZS,EN.CO2.BLDG.ZS,EN.CO2.ETOT.ZS,EN.CO2.MANF.ZS,EN.CO2.OTHX.ZS,EN.CO2.TRAN.ZS,EN.POP.DNST,NY.GDP.TOTL.RT.ZS,SP.RUR.TOTL,SP.URB.TOTL
2010,East Asia & Pacific (excluding high income),EAP,7753474.3,15950150.7,16307474.7,70.64862206,79.69236175,16.33820156,7.685680067,1.518822972,1.358059631,18.4175153,94270000000,1.938000021,16.47190141,5.419017554,3.145641078,85.5202536,2331.379006,447585.5421,4.448421144,10004234.7,1587779.523,15.8710743,5.088742237,0.584644194,6966020.377,69.46428925,5.324789649,50.38453402,32.41720747,2.246811473,9.626657386,123.2561586,6.308656313,1029764585,936189719
2010,Euro area,EMU,1198599,2677670.2,2758480,20.07491102,46.40095174,11.27436572,23.18744732,30.66085386,3.138593406,21.27674081,2.37E+11,10.00352214,12.83308817,9.870826263,18.74328239,72.78119997,6773.187513,712709.0779,28.47647684,2496482.599,1114445.304,44.64061974,7.426659572,0.207439657,598841.5825,23.97249107,18.30239053,39.26844572,13.27075054,2.190397684,26.96637508,125.5387908,0.1858619,83090936,253060543
2010,Europe & Central Asia,ECS,8088153.3,27443589.23,28464844.92,23.47086858,54.02177283,16.33513909,28.66622659,22.6574604,1.884677658,22.28570199,3.14E+11,5.91031484,10.83314807,7.892178814,13.73992173,80.14902806,5533.855181,2396056.344,35.68249055,6697917.011,2144168.204,32.00579187,7.543320982,0.288566484,1957236.883,29.17781507,15.28574838,48.15214625,13.2083255,2.279096011,21.0732614,32.35461705,2.064989966,259013149,627137991
2010,Europe & Central Asia (IDA & IBRD countries),TEC,6517139,22985443,23854928,28.74381683,67.30310495,17.7362194,37.60438668,14.10020536,0.95490144,18.42344391,14082000000,0.687224515,6.562925799,5.356071793,7.739109103,89.14323527,4076.582558,1410729.68,41.97779203,3350633.242,696509.98,20.78741329,7.607798673,0.477849898,1132920.6,33.61193618,11.9775648,56.57320832,13.84240149,2.544258206,15.06094333,19.16086025,9.184347419,152829423,285815758
2010,Europe & Central Asia (excluding high income),ECA,6217751,22393153,23247268,23.53193424,65.99381925,18.24862601,41.61288511,15.26504342,0.848999894,18.55276427,5525000000,0.304138262,5.448422686,4.964854437,8.2290508,89.40607876,4188.235021,1351540.685,45.87922626,2934784.441,596745.578,20.33354033,7.767354713,0.5077014,889280.2466,30.07510718,11.41231506,57.05410844,14.24523336,2.465549877,14.82204659,16.87282577,10.99927019,126677180,249382909
2010,European Union,EUU,1701387,3999060.2,4142430,24.84394883,47.55618485,12.62835704,19.93548239,28.90236172,2.776753635,22.10555373,2.80E+11,9.478244163,14.21088611,9.537887343,17.89536547,73.18514518,6350.408087,832531.2683,25.82005191,3217253.451,1319547.948,41.01473409,7.286562353,0.221564545,976781.3072,30.34422861,17.27537138,42.25065537,12.83956602,2.278337299,25.35415643,110.4090436,0.321193202,119335939,322196473
2010,Fragile and conflict affected situations,FCS,5178601.1,16574938,16858018,2.25631878,53.01877428,36.14984325,26.27733484,0,24.48512066,39.74800872,159000000,0.041667211,58.11379055,7.063475469,2.312018452,52.74265977,543.330988,152556.6181,19.82247393,679474.7713,434466.4589,63.94151442,1.048879297,0.236849771,28027.45772,2.77561467,6.28400384,43.00721023,16.9619157,1.897626085,31.83983132,39.08372152,18.88893874,380118152,265916429
2010,High income,HIC,12563881.9,35241978.33,37135524.92,33.45428404,61.08350954,11.54647275,24.29540063,20.52625027,3.33382488,16.55685867,5.71E+11,5.021687639,9.670100686,7.999420492,13.11296438,81.18553887,9162.137698,3389158.821,25.2462734,13385297.81,5505051.172,41.12354646,11.34992624,0.290614455,4327282.176,31.64102191,11.58717705,47.85735475,12.52646018,1.31586387,26.71252452,33.46375865,1.813513261,242613076,936678399
2010,IBRD only,IBD,25957554.9,71001888.7,72980174.7,50.1164052,73.28489591,20.04052839,19.38029543,4.302935337,3.788195291,22.09592864,2.03E+11,2.038827825,17.85539426,6.390855929,4.331506887,84.1594808,2014.241598,2792408.665,15.09525699,18251850.78,4257915.048,23.32867554,4.122790955,0.444609162,9984979.05,53.11578006,7.344337574,50.12997572,25.56265237,2.507044721,14.4555578,62.35132593,7.575271428,2212057296,2215004608
2010,IDA & IBRD total,IBT,34742164.6,93507287.08,96036869.83,47.84802087,72.15688716,20.65174393,19.98282585,4.130838177,4.326040442,22.93550357,2.06E+11,1.971101277,23.35717689,6.38118185,4.164600976,80.62783613,1667.753948,3100944.648,15.83549684,18997748.11,4610075.565,24.26643167,3.279766605,0.423315712,10193324.47,51.33009382,7.557450657,49.67246056,25.2887299,2.559998186,14.92076409,61.94606567,7.758483722,3121454396,2669178470
2010,IDA blend,IDB,1945686.2,4369370,4457950,2.448727437,62.72661786,31.151495,41.75802823,1.692531899,18.5198622,33.19272936,1833000000,0.907137711,63.04688385,6.256416536,1.90179549,43.46766321,376.8760287,201468.5195,42.75542036,424348.907,158161.377,37.27154103,0.930488575,0.23229279,32012.68594,6.826764373,17.03958139,35.04221373,18.5387307,3.367468139,26.00879587,104.3742146,11.11740239,280291918,175757644
2010,IDA total,IDA,8784609.7,22505398.38,23056695.13,2.570428394,51.94318837,34.44820091,33.56537227,0.719560048,15.80738771,41.48075785,3066000000,0.645079271,67.43144408,6.262170293,2.193179481,39.0610408,311.3017534,349460.3034,34.20081947,741922.2193,352651.4021,47.53212573,0.543394766,0.191517712,69898.24948,7.027285687,13.83168065,36.20282591,17.22421997,4.118993135,28.61683193,60.66751714,10.36300062,909397100,454173862
2010,Late-demographic dividend,LTE,15402857.2,44554509.7,45821306.6,53.41637664,71.51774652,21.35203668,16.14110174,4.02085306,1.960268135,23.35509217,1.36E+11,1.904662452,14.63315232,5.668676821,4.677270169,85.66001194,3011.249007,1834117.968,13.65203197,13224873.84,2480213.302,18.75415473,6.064150337,0.524918596,8010612.22,58.89826539,6.261631164,51.3276151,28.20187883,2.191999904,12.0167034,48.94743173,7.880550927,974669584,1206159238
2010,Latin America & Caribbean,LCN,6962438.7,20041784.4,20425484.4,5.119313385,38.82994296,52.35832371,22.95642509,1.975270819,10.75420448,56.40462143,58561000000,4.195184942,28.33140131,9.980517997,7.452712658,73.49142096,1988.326528,446488.7139,24.67203954,1731757.156,1020359.653,58.92048141,2.935517201,0.218623617,161340.9327,8.898989899,6.580139246,34.09480108,20.80823575,3.367428575,35.15005653,29.43513119,5.190202219,126557877,463337094
2010,Latin America & Caribbean (excluding high income),LAC,6634921.8,19021350,19386312,4.259090936,38.45952484,54.31992858,23.49891697,2.151037904,10.70151694,58.6135441,54992000000,4.290061888,28.67074475,10.1776986,7.691410337,72.66998993,1933.148449,382046.7759,23.58637588,1562391.356,934124.246,59.78810894,2.792493929,0.21397058,139962.3676,8.659415868,6.5976382,33.35330025,20.95099549,3.529151691,35.56962747,29.41414663,5.041770536,121603992,437892786
2010,Latin America & the Caribbean (IDA & IBRD countries),TLA,6895420.7,19913632,20289998,5.284511332,39.40662489,54.04073022,23.52942702,2.039011922,10.59268653,58.34031035,58094000000,4.296027222,28.73161937,10.00190526,7.572069833,73.22674146,2000.345235,436592.3168,25.16040643,1664829.001,967013.569,58.08485847,2.901406715,0.217239687,158592.3924,9.115578531,6.690525089,33.71018795,20.5324766,3.223598148,35.84253442,28.81446388,5.347626146,123349011,450451619
2010,Low & middle income,LMY,34210624.7,92146375.08,94649303.83,47.47003513,72.02908463,20.69488664,20.21914765,4.129650498,4.339901855,22.93302043,1.94E+11,1.905077032,23.48744991,6.320829914,4.163527699,80.44165896,1636.144865,2988391.464,15.64113385,18528063.04,4479075.508,24.17454808,3.22645638,0.427364029,9964525.508,51.4643005,7.323543084,49.48488036,25.8463204,2.637679209,14.70727113,62.31978787,7.926599054,3103492628,2637274240
2010,Lower middle income,LMC,9417590.4,21916688,22579308,41.06377006,73.71599721,16.11171206,26.41992363,6.155846246,6.232303516,19.53582431,51992000000,2.693202158,41.90923044,7.46810993,3.625183506,65.66537482,636.5439937,683363.8163,19.30715016,3316893.175,1004468.307,30.28340842,1.301684231,0.290451624,1492496.828,41.49780271,9.015284286,46.27086138,23.04762954,3.775105103,17.89043105,116.2655139,7.736834799,1638583896,909571098
2010,Middle East & North Africa,MEA,3722439.3,11223642,11385839.9,3.908106878,89.17888643,2.970408804,63.7839285,0,21.48685105,3.223074392,2828000000,0.243106908,1.922598368,8.291281622,0.490628015,98.59763254,2659.041516,890002.751,38.95887072,2268890.244,1131221.829,49.85793526,5.879204687,0.339681844,,2.45437443,9.739880244,45.0262478,19.2552188,1.712258541,24.26434401,34.38437238,25.88472553,144114778,241803108
2010,Middle East & North Africa (IDA & IBRD countries),TMN,1960126,8635260,8769400,1.774689047,92.03895845,5.46105624,66.73615418,0,23.52811523,5.887490408,2688000000,0.425204043,2.718619957,8.634068576,0.634417107,98.07114473,1626.696989,479796.8104,37.46897552,1279482.306,622282.566,48.63549602,3.889102521,0.334053166,30741.7256,1.962925386,16.35405938,40.08149473,14.71151587,2.691494552,26.15782151,38.09864011,21.9987178,135290580,193701083
2010,Middle East & North Africa (excluding high income),MNA,1962605,8641280,8775420,1.762785296,91.42160593,5.424426133,66.28852055,0,23.37030008,5.883084854,2688000000,0.422351981,2.759433566,8.634068576,0.634417107,98.07114473,1626.696989,483036.786,37.40947083,1281517.491,624317.751,48.71706827,3.850970223,0.333268574,30949.31856,1.959808054,16.35405938,40.08149473,14.71151587,2.691494552,26.15782151,38.51024663,21.83794665,136269340,196508484
2010,Middle income,MIC,29424100.8,79506751.7,81733309.7,48.28524851,72.7616366,20.40178903,20.32284146,4.207442284,4.153546635,22.50789187,1.94E+11,1.940693558,21.76372836,6.354113106,4.190958057,81.45986736,1717.480292,2934424.123,15.69829323,18318574.34,4359950.602,23.80070916,3.515175827,0.432076502,9831492.493,51.75571963,7.334358135,49.71543831,25.77187823,2.554809971,14.62332985,65.54515697,7.81713559,2733417365,2476089475
2010,North America,NAC,4652720,18113064,19711314,41.80613676,64.50174632,12.37039179,21.56855432,18.74035249,1.127055232,16.2898875,1.98E+11,3.987795021,9.069901538,6.593728273,12.10869419,83.21454517,13580.81084,1455954.459,24.56908106,5923404.109,2417785.112,40.81749392,17.24970193,0.36212105,1999550.509,33.74220823,10.5339781,47.99792266,8.983125883,1.112057076,31.37291628,18.95823252,1.050964408,65958722,277432957
2010,OECD members,OED,12311347.7,35450442.2,37367774,33.95644766,60.30083925,12.73525856,23.65286003,20.86005328,2.691531562,17.99442317,5.80E+11,5.290748653,10.3719449,8.116856772,13.6452465,80.64744264,8036.268015,3063662.389,24.09808846,12710023.69,5174419.359,40.71132743,9.871649407,0.286448916,4200086.458,33.04546523,12.41837179,46.86055886,11.67916284,1.533078573,27.5082636,36.31909181,1.060504133,270221816,1017306049
2010,Post-demographic dividend,PST,10701353.4,31341400.9,33196252.7,34.04357401,59.23112918,12.0042256,22.75962908,22.66287581,2.427926098,17.21103519,5.48E+11,5.232165839,9.858593462,7.834486325,14.48041401,80.2191256,9225.38755,2974154.348,24.98195397,11902594.29,4804774.758,40.36745806,11.07357031,0.292133466,3925619.991,32.95147337,12.36663208,47.27328099,11.75865848,1.383103375,27.21763683,34.29537519,0.899235132,216530480,858334623
2010,Pre-demographic dividend,PRE,7056007.8,17789271,18162241,0.114306692,39.28245672,38.89143729,23.93650037,0,15.23164965,46.99040152,1920000000,1.086479449,76.33218785,6.504001494,1.511334316,29.15393957,229.1399727,64304.85819,12.76836045,371677.5795,239013.0678,64.30656059,0.5078473,0.162114602,,1.290329029,8.997204023,38.49684931,9.514668447,2.662437925,40.3204941,41.14102101,20.21960497,462010989,269857783
2010,South Asia,SAS,2692409,4771577,5136164,57.83797858,79.00463409,14.43712991,15.5371502,2.606161414,5.629505306,18.17933246,34168000000,2.999640342,41.5887595,7.848928404,2.438870719,69.18918431,570.908872,222556.8675,10.86626379,1977587.431,509867.014,25.7822742,1.20673417,0.301289202,1118891.328,56.52122316,6.833185453,49.69168355,25.87291224,4.066986981,13.53578982,343.448913,3.863206814,1133760097,505032837
2010,South Asia (IDA & IBRD),TSA,2692409,4771577,5136164,57.83797858,79.00463409,14.43712991,15.5371502,2.606161414,5.629505306,18.17933246,34168000000,2.999640342,41.5887595,7.848928404,2.438870719,69.18918431,570.908872,222556.8675,10.86626379,1977587.431,509867.014,25.7822742,1.20673417,0.301289202,1118891.328,56.52122316,6.833185453,49.69168355,25.87291224,4.066986981,13.53578982,343.448913,3.863206814,1133760097,505032837
2010,Sub-Saharan Africa,SSF,8950397.6,21371354.38,21799165.13,56.89400374,66.25827736,19.8627574,6.726323281,2.792594378,2.637950339,23.73298202,2914000000,0.672586166,71.42246801,5.15904066,1.924405691,39.59751226,508.1928401,57908.22686,5.521820992,768840.3718,228674.7264,29.7428094,0.884715946,0.277630278,,55.34100266,4.76632941,57.25273591,12.73659577,2.66880033,22.57381788,40.66308076,13.51816899,556190120,312834989
2010,Sub-Saharan Africa (IDA & IBRD countries),TSS,8950397.6,21371354.38,21799165.13,56.89400374,66.25827736,19.8627574,6.726323281,2.792594378,2.637950339,23.73298202,2914000000,0.672586166,71.42246801,5.15904066,1.924405691,39.59751226,508.1928401,57908.22686,5.521820992,768840.3718,228674.7264,29.7428094,0.884715946,0.277630278,,55.34100266,4.76632941,57.25273591,12.73659577,2.66880033,22.57381788,40.66308076,13.51816899,556190120,312834989
2010,Sub-Saharan Africa (excluding high income),SSA,8949463.6,21368864.38,21796665.13,57.03768155,66.23416679,19.97381971,6.771881264,2.811508867,2.424603977,23.74687454,2361000000,0.548638105,71.55843948,5.131700893,1.928065545,39.47949058,505.4567064,57347.07967,5.553618303,764510.3293,225882.2594,29.5460049,0.881092082,0.278213075,,55.45191255,4.767099567,57.23290043,12.75670996,2.683982684,22.55757576,40.605103,13.6268388,555417434,312267505
2010,Upper middle income,UMC,20006510.4,57590063.7,59154001.7,50.0163881,72.53682331,21.42979512,18.86430526,3.741232947,3.656129961,23.21833028,1.42E+11,1.760650965,14.74662402,6.023774381,4.358325498,86.15298323,2741.621442,2256729.791,14.9003605,15001684.64,3355480.566,22.36735837,5.633107876,0.484477428,8315087.969,54.02378617,6.966411541,50.46943951,26.36820308,2.287693276,13.90817722,46.24283001,7.836571783,1094833469,1566518377
2010,World,WLD,46774506.6,127388353.4,131784828.8,40.10961909,66.31245895,15.88130247,22.39044292,12.79410116,3.812396947,19.56099755,7.65E+11,3.552995335,17.25519195,7.092204944,8.258011323,80.77812583,2958.335686,6348233.053,19.6661146,31927784.12,9986727.157,31.27693237,4.6125941,0.357488818,14171057.36,43.15746495,9.204829307,48.76675082,19.96906411,2.054441293,20.00447019,54.33676957,3.708800298,3346105704,3573952639
2011,Arab World,ARB,4775396.9,13082202.86,13142632.79,1.286167091,86.03652817,3.249061367,61.77952035,0,22.97084073,3.549765635,2561000000,0.2820339,4.697129592,9.400138297,0.416437985,94.96438725,2337.715149,661373.94,38.42146525,1660509.275,873362.056,52.596036,4.572406668,0.294748072,,1.026445095,4.814050018,48.27746838,20.82959626,1.289030724,24.78846408,27.75975169,36.30826881,156913797,206244906
2011,Central Europe and the Baltics,CEB,528593.1,1104188,1134876,55.0559676,64.68092695,7.958415073,8.516307712,19.650032,1.108651637,13.19197568,24948000000,5.23441352,14.74094767,8.409178934,10.46712968,80.09576321,4096.894084,126401.49,17.62873786,717019.511,171391.913,23.90338204,6.882900239,0.310300592,397781.492,55.4770806,13.0293442,54.96655253,11.52384668,2.414286333,18.07030471,94.34447576,1.527791596,39519532,64654506
2011,Early-demographic dividend,EAR,13623966.64,33238302.09,34139527.78,32.88009766,76.78931605,16.3502405,32.35395223,1.829910413,11.55526616,19.10524398,88074000000,2.375665596,26.29279254,8.57307982,2.547680146,78.87501665,1068.483069,1526789.684,23.03908431,6417011.645,2379919.67,37.08766326,2.174205255,0.29611381,2359571.854,32.80344699,9.179413628,46.51739257,20.24613676,2.810500317,21.24566698,88.79601085,11.73913342,1700682455,1250746178
2011,East Asia & Pacific,EAS,11914505.3,24423364.8,24862026.8,62.56579033,79.05930149,12.0503602,13.51039597,5.03498948,2.983115186,14.66940704,1.91E+11,2.501328363,13.0737015,6.402388313,4.599843777,86.59731781,3274.389482,958325.1034,7.005553654,13629697.14,2576749.575,18.90540596,6.134879644,0.486095408,8903254.393,65.07118882,5.737989223,52.55143446,28.5536948,1.841716136,11.31524836,90.96507087,4.404524595,1046921651,1174751459
2011,East Asia & Pacific (IDA & IBRD countries),TEA,7739221,15830050.9,16187217.9,73.10103935,81.13080218,14.39507398,6.68788161,1.605045489,1.341881227,16.86815863,1.26E+11,2.340002045,15.44340837,5.654308413,3.224843704,86.22295973,2603.167524,494846.9861,4.476690398,11011098.92,1627528.277,14.78079789,5.631312816,0.583400426,7749244.155,70.20541809,5.178967324,51.6149451,31.59577661,2.022802075,9.587508886,123.520403,7.633381492,1006786482,948547785
2011,East Asia & Pacific (excluding high income),EAP,7765523,15950180.9,16307477.9,72.94159398,80.95424525,14.58842993,6.664126931,1.59934453,1.348524337,17.05275212,1.26E+11,2.331690595,15.45685941,5.654308413,3.236714607,86.12799823,2578.69119,495778.8914,4.461806091,11048097.03,1629954.705,14.75326203,5.579746638,0.584248012,7780300.011,70.25376306,5.15520646,51.44400283,31.74206883,2.103588363,9.55513351,124.1387556,7.633027126,1016521028,963514581
2011,Euro area,EMU,1186786.7,2677456,2758462,21.1006982,46.29299656,9.215732621,22.38284605,30.53137035,2.809452318,21.50521759,2.84E+11,12.28964931,13.07253648,10.73836255,19.15904855,72.33455766,6643.922163,650587.3243,27.03500807,2400388.864,1070701.661,44.60534195,7.156375347,0.191153897,609299.0377,25.3675572,16.61207902,40.10477399,13.48129158,2.045322039,27.75567597,125.2755014,0.226239362,82147547,253272096
2011,Europe & Central Asia,ECS,8064425.3,27443457.03,28464826.92,24.44314252,54.20136735,14.88879141,27.81657068,22.64774038,1.941654156,22.11694734,3.81E+11,7.188124176,10.72269118,8.432422102,13.7907503,80.21061628,5494.298585,2336330.847,34.85427037,6686151.957,2131537.869,31.87324622,7.511157123,0.271369927,2009194.728,30.00508943,14.18478442,49.10570573,13.48349817,2.175079411,21.05140708,32.43624541,2.724647027,258099680,630272027
2011,Europe & Central Asia (IDA & IBRD countries),TEC,6505593,22985525,23854928,29.79814214,68.86201197,15.99929141,37.3853957,13.9907607,1.67847413,16.96803199,20343000000,0.96874058,6.14624159,5.663105673,7.451111545,89.61960492,4173.150174,1456134.225,41.46586955,3501170.926,746087.82,21.3096657,7.90945354,0.45261589,1179521.731,33.48987932,11.85357099,56.92845649,14.13293724,2.406857284,14.67879688,19.25805428,11.32644058,152977175,287888313
2011,Europe & Central Asia (excluding high income),ECA,6204722,22393165,23247268,24.51129062,67.41458117,16.84304742,41.22517818,15.1348854,1.678112366,17.25590825,7694000000,0.412860824,5.067841063,5.259890723,7.916616292,89.88207809,4286.919217,1396325.548,45.1801195,3078948.879,646044.726,20.98263893,8.098978619,0.479819096,932695.365,30.06644538,11.52735613,57.25579867,14.51901906,2.318052821,14.38048015,16.9768357,13.29440902,126860348,251513735
2011,European Union,EUU,1691757.7,3998916,4142412,26.00954895,47.56187913,10.55300291,19.12274746,28.84252434,2.429582726,22.15848905,3.37E+11,11.60608604,14.48542749,10.33473078,18.28457624,72.82949596,6247.77741,765563.6089,24.47587614,3120936.029,1273226.404,40.79629932,7.081015183,0.205410869,992099.3526,31.77125253,15.67345778,43.17780555,13.05388588,2.163634801,25.93088536,110.2166127,0.392949168,118260975,322486001
2011,Fragile and conflict affected situations,FCS,6166272.08,19056321.27,19346031.68,2.721375385,51.26134448,37.93249237,25.39751523,0,23.14245386,41.60651858,194000000,0.050314193,59.46789848,7.160971554,2.480981727,47.82291602,542.4140386,141620.3583,18.24462724,682830.7961,439783.5566,64.40593469,1.028538583,0.234262929,32184.56151,3.171635725,6.381293682,42.49311977,17.14217831,1.742332746,32.24899519,34.83801855,24.15324548,386823779,275269695
2011,High income,HIC,12725494.2,35241826.93,37135514.72,32.64624478,61.20782136,11.83186492,25.05225176,18.85280619,3.509324812,17.78633861,6.73E+11,5.957062544,10.02373873,8.535401264,12.58600004,81.74865493,9050.990322,3405467.579,25.82468336,13148467.67,5327589.328,40.51471947,11.09835473,0.27285783,4239661.165,31.57957254,10.97940929,48.21010566,12.74001382,1.258795769,26.8114402,33.61693599,2.443519619,241254045,943430749
2011,IBRD only,IBD,25980015.66,71001970.9,72980177.9,52.16767079,74.14950481,18.89107988,17.9818236,4.269490067,4.000010425,21.26589699,2.53E+11,2.358412577,17.14737529,6.651439667,4.41213195,84.59590055,2160.71706,2888424.57,14.50944328,19638233.47,4395456.884,22.38213988,4.392303661,0.439865143,10981423.65,54.43617137,7.156744515,50.73095594,25.53718467,2.27547596,14.29934916,62.97086473,9.17776955,2205778273,2265277232
2011,IDA & IBRD total,IBT,35769198.92,95988962.26,98525142.36,49.8981947,73.00271625,19.51643395,18.60125066,4.120119864,4.503270893,22.10038641,2.57E+11,2.2837639,22.64060932,6.633041018,4.24401824,80.99603342,1781.414062,3219220.347,15.2922532,20428722.1,4763413.075,23.31723469,3.481417834,0.419247825,11192814.17,52.63219242,7.388993445,50.24118385,25.29235723,2.328760592,14.74842441,61.1313173,9.408893901,3129902521,2736238188
2011,IDA blend,IDB,1958259.26,4369370,4457950,2.949552001,64.59251844,28.39338288,43.27903141,2.556278401,18.36393503,30.48882619,1927000000,0.93560275,62.10175859,6.385671207,1.874502441,43.9275537,377.0617407,226075.8901,44.55778491,456908.2,168902.02,36.96629213,0.977828797,0.234359542,32665.09638,6.469502408,18.24129013,34.62954511,19.65312643,2.96363913,24.50935646,106.941755,14.12397328,284956856,182311240
2011,IDA total,IDA,9789183.26,24986991.36,25544964.46,2.92234502,51.87743779,34.27890718,33.18389475,1.074001573,15.77119802,41.3807781,3793000000,0.773729908,66.77531754,6.406124153,2.24380468,36.76106107,314.0448829,375575.1205,35.01420722,786115.5146,368498.1193,46.87582327,0.562766774,0.190417853,73292.44584,7.183113168,14.41417753,35.42630767,17.88669191,3.940541299,28.33228159,55.90413763,12.83513252,924124248,470960956
2011,Late-demographic dividend,LTE,15405820.1,44554538.9,45821278.8,55.92956189,72.75815986,19.80584231,14.76723079,3.940787753,2.061367172,22.21101669,1.78E+11,2.299219718,13.80952443,5.889098879,4.687030534,86.48750074,3248.833873,1945754.001,13.33621328,14358166.2,2563694.057,17.85530284,6.544793899,0.518582304,8825355.847,59.76701731,6.020157756,52.00740977,28.08031233,2.046769182,11.84535097,49.23920676,9.675975887,960065989,1233764164
2011,Latin America & Caribbean,LCN,6976597.64,20042203,20425480,5.182480477,37.73793939,53.20630006,21.84488574,2.187764874,10.71057318,57.45282609,62820000000,4.278943597,28.20623503,10.53960989,7.964444613,73.64050076,2078.516309,444369.0408,24.23444119,1754657.44,1031026.355,58.75940974,2.941398238,0.20557809,177937.5212,9.788462477,6.414269645,33.5677326,20.98409127,3.190101237,35.84123413,29.76412074,6.504359536,126308088,470193016
2011,Latin America & Caribbean (excluding high income),LAC,6647725.64,19021773,19386312,4.157450849,37.03511309,55.63253212,22.12925569,2.383924802,10.74840655,59.87115933,56813000000,4.216753938,28.4656585,10.75712539,8.304944802,72.84828899,2018.17376,380320.8098,23.25965297,1577180.367,941971.626,59.72504133,2.787119964,0.200672666,152175.7181,9.366172132,6.417175607,32.45705054,21.2877527,3.33846336,36.49816503,29.74915987,6.446354625,121327375,444554391
2011,Latin America & the Caribbean (IDA & IBRD countries),TLA,6910117.64,19913632,20289998,5.347694281,38.24151398,54.8955209,22.3969182,2.257509268,10.49690149,59.29933616,62346000000,4.382037822,28.53778793,10.56706612,8.081821213,73.43299714,2091.61895,434612.4797,24.63484594,1692635.862,982645.99,58.05418709,2.916180916,0.204761448,174955.0556,9.996836992,6.507813322,33.13164264,20.80066821,3.069425445,36.48913501,29.14731788,6.687082455,123105372,457323590
2011,Low & middle income,LMY,35233927.92,94628403.26,97137576.36,49.53000945,72.8221569,19.66261069,18.75177201,4.121694644,4.540375441,22.15614298,2.38E+11,2.173666948,22.76308039,6.566487689,4.258283148,80.82000063,1749.061552,3106273.031,15.12183544,19926212.47,4624680.301,23.20902834,3.424843803,0.423256062,10957211.84,52.7629309,7.211086527,50.07490275,25.77574969,2.375084424,14.56283144,61.4840512,9.623269988,3111963199,2704383392
2011,Lower middle income,LMC,9446593.76,21916718,22579311,41.60606203,73.06370929,16.58688189,25.78657474,6.146852363,5.671072523,20.2297967,61398000000,2.953086396,41.45644656,7.724266353,3.824938593,65.56358886,676.5551927,693819.4337,18.58164932,3499128.407,1025157.521,29.29751074,1.351820961,0.286363537,1630781.06,43.37391443,9.063444109,46.44095626,23.66642585,2.953500591,17.87468803,118.1041571,9.672491646,1653704134,934751371
2011,Middle East & North Africa,MEA,3724262.6,11223647,11385844.9,3.94055851,89.07863942,2.929190192,61.80580462,0.027271167,23.33227628,3.195492637,3082000000,0.257032832,1.85557133,8.670405385,0.50357267,97.6595248,2693.036521,947824.3551,40.86293284,2302443.294,1110789.305,48.24393756,5.844587591,0.32633571,,2.231788776,9.709887212,45.50794713,19.14604542,1.613902237,24.01972048,35.0995115,32.05460121,145751585,248192942
2011,Middle East & North Africa (IDA & IBRD countries),TMN,1962000,8635260,8769400,1.863047394,92.14049977,5.401667651,64.17647239,0.050331832,26.10097999,5.833884997,2800000000,0.430975934,2.627571565,8.642901422,0.661571175,97.96442994,1654.062096,499318.7258,38.13283282,1307039.811,635296.749,48.60576883,3.902405591,0.336648656,25319.61952,1.582625627,16.46691078,40.22863267,14.61105653,2.569438242,26.12217558,38.78653578,25.80895866,136759037,198172784
2011,Middle East & North Africa (excluding high income),MNA,1964595,8641280,8775420,1.850550979,91.52246616,5.365435894,63.74600785,0.049994231,25.92590733,5.828776349,2800000000,0.428085157,2.669825357,8.642901422,0.661571175,97.96442994,1654.062096,502690.5292,38.06736387,1309287.682,637544.62,48.69400581,3.864316597,0.33575335,25490.59804,1.579908471,16.46691078,40.22863267,14.61105653,2.569438242,26.12217558,39.20886801,25.61635771,137753819,201060988
2011,Middle income,MIC,29461626.4,79507216.9,81733312.9,50.33574235,73.578439,19.35140934,18.85463859,4.193118826,4.388058057,21.71933188,2.38E+11,2.210925803,21.02352409,6.601821519,4.281448181,81.890045,1840.005897,3055866.095,15.17541721,19730643.18,4507270.066,22.84400983,3.741916298,0.428236286,10827365.83,53.0638166,7.213150336,50.25787989,25.74916328,2.316885547,14.4625147,66.31940519,9.501507257,2733649073,2537431260
2011,North America,NAC,4627364,18113064,19711314,39.2858326,62.50917001,14.04642314,22.2943733,18.42850982,0.92896411,18.59055905,2.28E+11,4.596382456,9.706722284,6.892523128,12.35589404,82.71849533,13485.03098,1495857.643,25.80948173,5793265.946,2336924.095,40.33862966,16.74544201,0.341290932,1907241.607,32.90748798,10.6584234,47.35031521,9.22304334,1.082146754,31.68589729,19.10006866,1.397621043,65861785,280098981
